Device,Max Clients,Unique Clients,Building
Frear Hall 1226A,0,0,Frear
Wainani F 1105B,4,16,Wainani
QLC Outside Lanai,6,18,QLCSS
Frear Hall D 608B,3,4,Frear
Frear Hall D 910 A,0,0,Frear
Wainani G 106L,0,3,Wainani
LabSchPortableN1A,0,0,UH Lab School Portables (N)
LabSchPortableN4 DH,0,1,UH Lab School Portables (N)
LabSchPortableN4 Ewa,0,0,UH Lab School Portables (N)
LabSchPortableN3 Ewa,0,0,UH Lab School Portables (N)
LabSchPortableN2B,0,0,UH Lab School Portables (N)
LabSchPortableN1B,0,0,UH Lab School Portables (N)
LabSchPortableN2A,0,1,UH Lab School Portables (N)
LabSchPortableN3 DH,0,0,UH Lab School Portables (N)
Frear Hall D 1101C,0,0,Frear
thrift shop,0,1,Thrift Shop
FREAR D 707C,0,0,Frear
FREAR D 401C,3,3,Frear
FREAR D 901C,0,0,Frear
Wainani H 361B1,0,0,Wainani
Music Orvis Mauka,2,15,Music
Music Orvis Lobby,3,5,Music
Law Clinical 204,0,0,Law School
Law Clinical 2ndFL Elevator,0,1,Law School
Law Clinical Ewa Outdoor,5,60,Law School
Law Clinical 207,2,2,Law School
Law Clinical 204 Hallway,0,1,Law School
Law Clinical 206,2,2,Law School
Law Clinical 207D,0,0,Law School
Law Clinical 208 Hallway,1,1,Law School
Law Clinical Bridge Outdoor,1,29,Law School
Law Clinical 100 reception,2,2,Law School
Law Clinical 105,4,5,Law School
Law Clinical 107,0,0,Law School
Law Clinical 106 DH,0,0,Law School
Law Clinical 108,1,2,Law School
Law Clinical 106 Ewa,1,1,Law School
Law Clinical 104,0,0,Law School
Wainani G 210,0,1,Wainani
Sinclair B20 Hallway,2,5,Sinclair Library
Sinclair B18 Hallway,0,5,Sinclair Library
Sinclair B31 Hallway,4,9,Sinclair Library
Sinclair B10 Hallway,4,11,Sinclair Library
Sinclair B32 Hallway,3,5,Sinclair Library
Sinclair B23 Hallway,2,2,Sinclair Library
Wainani H 151,0,1,Wainani
Wainani G 211,2,5,Wainani
Wainani I 354,2,4,Wainani
Wainani I 1453,6,9,Wainani
Wainani F 1102,7,11,Wainani
Wainani H 359,0,0,Wainani
Wainani I 253,1,8,Wainani
Wainani I 1054,4,6,Wainani
Wainani I 753,0,2,Wainani
Wainani F 805,1,10,Wainani
Wainani I 755,0,0,Wainani
Wainani I 654,3,6,Wainani
Wainani I 752,3,5,Wainani
Wainani I 751,0,1,Wainani
Wainani I 555,0,0,Wainani
Wainani I 552,3,3,Wainani
Wainani I 653,0,3,Wainani
Wainani I 553,1,6,Wainani
Wainani I 554,3,3,Wainani
Wainani I 651,1,1,Wainani
Wainani I 655,0,0,Wainani
Wainani I 551,2,7,Wainani
Wainani I 754,2,3,Wainani
Wainani I 652,1,3,Wainani
Wainani I 252,0,2,Wainani
Wainani I 355,1,9,Wainani
Wainani I 254,2,13,Wainani
Wainani I 251,0,3,Wainani
Wainani I 352,1,2,Wainani
Wainani I 353,1,8,Wainani
Wainani I 351,0,1,Wainani
Wainani I 255,2,21,Wainani
Wainani I 453,1,4,Wainani
Wainani I 455,0,4,Wainani
Wainani I 452,1,1,Wainani
Wainani I 1055,5,9,Wainani
Wainani I 1052,4,5,Wainani
Wainani I 955,2,7,Wainani
Wainani I 855,1,2,Wainani
Wainani I 851,3,3,Wainani
Wainani I 954,1,1,Wainani
Wainani I 854,2,3,Wainani
Wainani I 1051,3,4,Wainani
Wainani I 852,4,7,Wainani
Wainani I 952,4,7,Wainani
Wainani I 951,2,3,Wainani
Wainani I 853,1,2,Wainani
Wainani I 953,2,7,Wainani
Wainani I 1053,9,11,Wainani
Wainani I 1154,4,5,Wainani
Wainani I 1254,4,7,Wainani
Wainani I 1451,9,15,Wainani
Wainani I 1155,4,5,Wainani
Wainani I 1151,4,4,Wainani
Wainani I 1152,5,7,Wainani
Wainani I 1253,7,16,Wainani
Wainani I 1255,4,9,Wainani
Wainani I 1455,7,7,Wainani
Wainani I 1452,10,13,Wainani
Wainani H 156,0,0,Wainani
Wainani H 153,0,0,Wainani
Wainani F 801,5,5,Wainani
Wainani F 803,5,9,Wainani
Wainani H 256,0,0,Wainani
Wainani H 255,0,0,Wainani
Wainani H 351,2,3,Wainani
Wainani I 1153,7,13,Wainani
Wainani H 260,1,2,Wainani
Wainani H 358,0,0,Wainani
Wainani H 252,0,0,Wainani
Wainani H 259,0,0,Wainani
Wainani H 354,0,1,Wainani
Wainani H 352,1,2,Wainani
Wainani H 362,0,0,Wainani
Wainani H 355,0,0,Wainani
Wainani H 155,0,0,Wainani
Wainani H 251,0,1,Wainani
Wainani H 152,0,0,Wainani
Wainani H 157,0,0,Wainani
Wainani I 1252,5,8,Wainani
Wainani H 357,0,0,Wainani
Wainani H 258,0,0,Wainani
Wainani H 158,0,1,Wainani
Wainani H 257,0,0,Wainani
Wainani H 254,0,0,Wainani
Wainani I 1251,3,3,Wainani
Wainani H 253,1,1,Wainani
Wainani H 356,0,1,Wainani
Wainani H 360,0,0,Wainani
Wainani H 353,3,3,Wainani
Wainani H 361,0,0,Wainani
Wainani I 1454,6,9,Wainani
Wainani F 1403,7,21,Wainani
Wainani F 1405,9,17,Wainani
Wainani F 1203,3,8,Wainani
Wainani F 1204,3,3,Wainani
Wainani F 1201,5,6,Wainani
Wainani F 1205,4,12,Wainani
Wainani F 1401,3,5,Wainani
Wainani F 1104,2,2,Wainani
Wainani F 1202,3,6,Wainani
Wainani F 1103,9,16,Wainani
Wainani F 1101,2,4,Wainani
Wainani F 1404,4,8,Wainani
Wainani F 1501,2,2,Wainani
Wainani F 1502,5,9,Wainani
Wainani F 1503,4,7,Wainani
Wainani F 1402,3,8,Wainani
Wainani F 1504,1,5,Wainani
Wainani F 1505,8,16,Wainani
Wainani F 901,3,5,Wainani
Wainani F 902,4,7,Wainani
Wainani F 904,4,8,Wainani
Wainani F 1003,8,12,Wainani
Wainani F 1004,2,7,Wainani
Wainani F 1002,4,9,Wainani
Wainani F 802,5,5,Wainani
Wainani F 905,5,20,Wainani
Wainani F 1005,6,19,Wainani
Wainani F 804,1,3,Wainani
Wainani F 1001,5,6,Wainani
Wainani F 903,4,8,Wainani
Wainani F 701,5,5,Wainani
Wainani G203,0,2,Wainani
Wainani I 454,0,0,Wainani
Wainani G 301,0,0,Wainani
Wainani G 111,0,4,Wainani
Wainani G 312,0,0,Wainani
Wainani G 209,1,2,Wainani
Wainani G 206,0,1,Wainani
Wainani G 309,0,1,Wainani
Maile Way 2,6,33,Maile Way Annex
Everly 226,0,0,Everly
Everly 223,0,1,Everly
Everly 225,1,1,Everly
Everly 222,0,1,Everly
Everly 221,3,8,Everly
Everly 224,1,4,Everly
Everly 227,0,1,Everly
College Hill Attic,2,2,College Hill
Frear Q 1232 Conference room,2,2,Frear
Architecture 210 Mauka,1,3,Architecture Bldg
Architecture 210 Makai,1,7,Architecture Bldg
Architecture 205B Makai DH,1,2,Architecture Bldg
Architecture 205B Mauka Ewa,2,2,Architecture Bldg
Architecture 214,2,5,Architecture Bldg
Architecture 205B Mauka DH,0,0,Architecture Bldg
Architecture 215,0,5,Architecture Bldg
Architecture 310,1,1,Architecture Bldg
Architecture 305,4,5,Architecture Bldg
Architecture 312 DH,1,1,Architecture Bldg
Architecture 312 Ewa,2,3,Architecture Bldg
Architecture 106,3,5,Architecture Bldg
Architecture 104,2,6,Architecture Bldg
Architecture 308 Mauka,1,6,Architecture Bldg
Architecture 302 Ewa,0,0,Architecture Bldg
Architecture 308 Makai,0,2,Architecture Bldg
Architecture 302 DH,1,2,Architecture Bldg
Architecture 309,1,3,Architecture Bldg
Architecture 304,0,0,Architecture Bldg
Architecture 204,5,9,Architecture Bldg
Architecture 211,1,3,Architecture Bldg
Architecture 207B,3,4,Architecture Bldg
Architecture 212,1,7,Architecture Bldg
Architecture 301J,0,1,Architecture Bldg
Architecture 301B Hallway,3,4,Architecture Bldg
Architecture 101A Mauka,0,0,Architecture Bldg
Architecture 101A Makai,1,5,Architecture Bldg
Architecture 101,1,1,Architecture Bldg
Architecture 101C,0,1,Architecture Bldg
Architecture 101CA,0,1,Architecture Bldg
Architecture 203,0,5,Architecture Bldg
Architecture 201B,2,6,Architecture Bldg
Architecture 202,1,5,Architecture Bldg
Law School 207,1,3,Law School
Law School 203,1,6,Law School
Law School 208,0,11,Law School
Law School 204,1,5,Law School
Law School 101,5,11,Law School
Law School 102,4,12,Law School
Law School 109 Hallway,0,0,Law School
Law School 111 Hallway,1,1,Law School
Law School 247/248 Hallway,2,2,Law School
Law School 244/245 Hallway,0,0,Law School
Law School 252,0,2,Law School
Law School 250/251 Hallway,1,1,Law School
Law School 212,5,120,Law School
Law School 223,0,3,Law School
Law School 214/215 Hallway,1,15,Law School
Law School 210 Hallway,0,3,Law School
Law School 107,5,10,Law School
Law School 108,2,4,Law School
Laulima 102,3,5,Hale Laulima
Biomed T312E,1,1,Biomed
AgSci BET,0,3,Ag. Science
Gateway Cafe Ewa Side,12,89,Gateway
Gateway Cafe DH Side,10,138,Gateway
LowerCampus MaintShed,2,5,Lower Campus
Biomed T210,2,4,Biomed
Biomed T503B Hallway,0,0,Biomed
Biomed T509A,0,0,Biomed
Biomed T506,0,0,Biomed
Biomed T503FA Hallway,0,0,Biomed
Biomed T514,0,0,Biomed
Biomed T511,1,1,Biomed
Biomed T509D,0,0,Biomed
Biomed T514A Hallway,0,0,Biomed
Biomed T501A,0,0,Biomed
Biomed T113,1,2,Biomed
Biomed T106,0,0,Biomed
Biomed T208 DH,0,1,Biomed
Biomed T208 Ewa,1,2,Biomed
Biomed T211,1,3,Biomed
Biomed T211A,1,3,Biomed
Biomed T110A Hallway,1,8,Biomed
Biomed T609,1,3,Biomed
Biomed T404G,0,0,Biomed
Biomed T401B,1,1,Biomed
Biomed T415,1,1,Biomed
Biomed T411,0,0,Biomed
Biomed E125,1,9,Biomed
Biomed E117 Hallway,3,10,Biomed
Biomed E106 Hallway,4,10,Biomed
Biomed E113 Hallway,4,10,Biomed
Biomed E110 Hallway,1,8,Biomed
Biomed E104 Hallway,9,18,Biomed
Biomed T102,1,3,Biomed
Biomed E101,4,14,Biomed
Biomed T110D Hallway,1,5,Biomed
Biomed T301,1,1,Biomed
Biomed T603E,1,1,Biomed
Biomed T603B,1,1,Biomed
Biomed T601,1,2,Biomed
Biomed T304A Hallway,0,0,Biomed
Biomed T304D Hallway,0,0,Biomed
Biomed T608A,0,1,Biomed
Biomed T705A,0,0,Biomed
Biomed T309A,2,2,Biomed
Biomed T312A,1,3,Biomed
Biomed T705B,0,0,Biomed
Biomed T312,1,3,Biomed
Biomed T408C,1,1,Biomed
Biomed T404I Hallway,0,0,Biomed
Biomed T410,0,1,Biomed
Biomed T409E,1,3,Biomed
Biomed T409 Hallway,1,2,Biomed
Biomed T603,0,1,Biomed
Biomed T701E,0,2,Biomed
Biomed T611,1,1,Biomed
Biomed T608,0,0,Biomed
Biomed T606,1,3,Biomed
Biomed T612,0,1,Biomed
Biomed T709C,1,2,Biomed
Biomed T709,5,6,Biomed
Biomed T701N Hallway,0,0,Biomed
Biomed T709A,0,1,Biomed
Biomed T706,2,3,Biomed
Biomed T701 Hallway,1,1,Biomed
Biomed T706A,3,8,Biomed
Biomed T707,1,1,Biomed
Biomed T701K Hallway,0,0,Biomed
Biomed E204A,3,9,Biomed
Biomed E203,1,10,Biomed
Biomed E201E Hallway,4,12,Biomed
Biomed E201,3,11,Biomed
Biomed E209,4,7,Biomed
Hawaii Hall 103,0,0,Hawaii Hall
Hawaii Hall 209 DH,0,4,Hawaii Hall
Athletics 138,0,0,Athletics
Athletics 136X,3,9,Athletics
Athletics Treatment RM,1,5,Athletics
Athletics Training RM,1,5,Athletics
Athletics 140,0,0,Athletics
Athletics 139,0,0,Athletics
Biomed T309,0,3,Biomed
Biomed T310A,3,5,Biomed
Biomed T308,3,4,Biomed
Biomed T111D Hallway,2,4,Biomed
Biomed T103,0,2,Biomed
Biomed T111F Hallway,1,4,Biomed
Pope Lab 100C Hallway,1,1,Pope Laboratory
Pope Lab 124,1,2,Pope Laboratory
Pope Lab 120,1,2,Pope Laboratory
Frear SHO Directors Office,5,27,Frear
Pope Lab 104,1,3,Pope Laboratory
Pope Lab 115 Hallway,1,3,Pope Laboratory
Pope LAb 120A,2,2,Pope Laboratory
Pope Lab 105 Hallway,0,2,Pope Laboratory
ResLife Conference Room,12,33,Johnson
Pope Lab Greenhouse DH,1,3,Pope Laboratory
Pope Lab Greenhouse Ewa,1,5,Pope Laboratory
Softball 201 Press Box,1,5,Softball Stadium
Lokelani 1309,3,8,Lokelani
Biomed BET,0,0,Biomed
George 104,0,4,George Hall
KHET Ewa 2nd Fl,0,0,KHET Building
Frear D 105,4,4,Frear
Frear Q 325H,5,8,Frear
Frear Q 525H,6,8,Frear
KHET DH 2ndFl,0,0,KHET Building
AgEngineering 106,2,30,Ag. Engineering
AgEngineering 111,0,1,Ag. Engineering
Kahawai 302,4,8,Hale Kahawai
Kahawai 304,5,5,Hale Kahawai
Kahawai 314,6,6,Hale Kahawai
Kahawai 309,3,4,Hale Kahawai
Kahawai 312,3,5,Hale Kahawai
Laulima 214,5,8,Hale Laulima
Kahawai 412,7,12,Hale Kahawai
Kahawai 414,4,5,Hale Kahawai
Kahawai 418,0,0,Hale Kahawai
Kahawai 420,4,5,Hale Kahawai
Kahawai 402,0,1,Hale Kahawai
Kahawai 404,1,2,Hale Kahawai
Kahawai 407,1,1,Hale Kahawai
Kahawai 409,2,3,Hale Kahawai
Kahawai 220,4,12,Hale Kahawai
Kahawai 218,4,6,Hale Kahawai
Kahawai 202,0,5,Hale Kahawai
Kahawai 214,1,3,Hale Kahawai
Kahawai 209,1,3,Hale Kahawai
Kahawai 212,1,4,Hale Kahawai
Kahawai 204,1,1,Hale Kahawai
Kahawai 207,1,3,Hale Kahawai
Laulima 109,2,6,Hale Laulima
Laulima 409,1,3,Hale Laulima
Laulima 221,1,2,Hale Laulima
Laulima 209,5,11,Hale Laulima
Laulima 207,4,7,Hale Laulima
Laulima 421,4,7,Hale Laulima
Laulima 216,2,7,Hale Laulima
Laulima 219,1,6,Hale Laulima
Laulima 404,3,7,Hale Laulima
Laulima 204,1,3,Hale Laulima
Laulima 402,5,6,Hale Laulima
Laulima 419,1,3,Hale Laulima
Laulima 416,1,2,Hale Laulima
Laulima 414,0,1,Hale Laulima
Laulima 202,0,1,Hale Laulima
Mokihana 382,6,9,Mokihana
Mokihana 484,4,7,Mokihana
Mokihana 389,4,15,Mokihana
Mokihana 378,7,15,Mokihana
Mokihana 386,3,8,Mokihana
Laulima 104,4,7,Hale Laulima
Laulima 107,2,4,Hale Laulima
Mokihana 876,3,6,Mokihana
ITC 501A,3,8,ITC
ITC 501 Cubicle 522,3,4,ITC
Life Science 227B,0,0,Life Science Building
Life Science 206,2,3,Life Science Building
Life Science 109C,1,10,Life Science Building
ITC 501G,3,12,ITC
ITC 501 Cubicle 503,2,2,ITC
ITC 501 Cubicle 531,2,2,ITC
ITC 301 Cubicle 331,3,5,ITC
ITC 115 Hallway,8,40,ITC
Life Science Exterior Makai-DH,3,79,Life Science Building
Life Science 201,0,10,Life Science Building
Life Science 101,0,1,Life Science Building
Life Science 115D,1,15,Life Science Building
Life Science 209A,3,31,Life Science Building
Life Science 227A,1,5,Life Science Building
Life Science 227D,0,3,Life Science Building
Life Science Exterior Makai-Ewa,1,28,Life Science Building
Life Science 225A,1,1,Life Science Building
Life Science 224,1,3,Life Science Building
Life Science 208,3,9,Life Science Building
Life Science 109B,1,3,Life Science Building
Life Science 221,3,6,Life Science Building
Life Science 313,1,16,Life Science Building
Life Science 318A,1,1,Life Science Building
ITC 103 Cubicle 1-SW5,1,5,ITC
Life Science 322,1,5,Life Science Building
Life Science 311,6,11,Life Science Building
Life Science 108,0,6,Life Science Building
Life Science 319B,1,2,Life Science Building
Life Science 114,3,5,Life Science Building
ITC 601 Cubicle 636,2,4,ITC
Life Science 305,3,11,Life Science Building
Life Science 322A,1,6,Life Science Building
Life Science 201A,0,0,Life Science Building
Life Science Exterior Makai-Middle,1,33,Life Science Building
ITC 601A,3,5,ITC
ITC 601F,1,3,ITC
Life Science 301 Mauka,0,0,Life Science Building
Life Science 202,0,4,Life Science Building
ITC 401 Cubicle 425,3,9,ITC
Life Science Exterior Ewa,4,118,Life Science Building
Life Science 205,1,3,Life Science Building
Life Science 109D,0,1,Life Science Building
Life Science 308,1,9,Life Science Building
Life Science 314 Makai,3,13,Life Science Building
Life Science 110,2,6,Life Science Building
Life Science 320,1,3,Life Science Building
Life Science 227G,1,12,Life Science Building
Life Science 319,1,3,Life Science Building
Life Science 115A,2,17,Life Science Building
Life Science 105,2,2,Life Science Building
Life Science 303A,2,2,Life Science Building
Life Science 101E,0,7,Life Science Building
Life Science 113,1,2,Life Science Building
Life Science 203B,1,1,Life Science Building
Life Science 112,2,11,Life Science Building
ITC 501 Cubicle 516,4,7,ITC
ITC 501C,2,9,ITC
ITC 108 Training,2,12,ITC
ITC 105A Conference,1,9,ITC
ITC DC-N13,6,15,ITC
ITC 601C,5,9,ITC
ITC DC-D08,0,0,ITC
ITC 101 Cubicle 114,4,23,ITC
ITC 601 Cubicle 625,0,1,ITC
ITC 401 Cubicle 402,3,3,ITC
ITC DC-J01,0,0,ITC
ITC 401C,3,13,ITC
ITC 301D,2,12,ITC
ITC 301 Cubicle 337,2,3,ITC
ITC 104 Project Room,2,14,ITC
ITC DC-F19,2,3,ITC
ITC 601 Cubicle 617,0,1,ITC
ITC 601 Cubicle 603,2,2,ITC
ITC 601 Cubicle 607,0,1,ITC
ITC 411 Cafe,8,17,ITC
ITC 030,0,0,ITC
ITC 301 Cubicle 3-SW3,12,16,ITC
ITC 210,7,16,ITC
ITC 301H,2,6,ITC
CBA G103 Makai,0,1,Shidler CBA
Dean Hall 2B,2,21,Dean Hall
Johnson Hall A 113,5,17,Johnson
Kahawai 3C,2,6,Hale Kahawai
Johnson Hall B 128,2,16,Johnson
Mokihana 1178,1,2,Mokihana
Sherman 233 Hallway,1,4,Sherman Laboratory
Sherman 115 Hallway,0,1,Sherman Laboratory
Sherman 106 Hallway,1,1,Sherman Laboratory
Sherman 222 Hallway,3,7,Sherman Laboratory
Sherman 237A Hallway,1,4,Sherman Laboratory
Sherman 215 Hallway,1,5,Sherman Laboratory
Sherman 103 Hallway,6,13,Sherman Laboratory
Sherman 111 Hallway,3,7,Sherman Laboratory
Sherman 228 Hallway,0,2,Sherman Laboratory
Sherman 207 Hallway,0,1,Sherman Laboratory
Sherman 202,1,12,Sherman Laboratory
Sherman 212 Hallway,0,1,Sherman Laboratory
Sherman 131 Hallway,3,8,Sherman Laboratory
Sherman 121 Hallway,0,2,Sherman Laboratory
Sherman 101 Hallway,1,8,Sherman Laboratory
Sherman 242 Hallway,1,2,Sherman Laboratory
Sherman 123 Hallway,2,3,Sherman Laboratory
Hemenway 211,1,11,Hemenway Hall
Hemenway 200,3,6,Hemenway Hall
Hemenway 201,5,40,Hemenway Hall
Miller 2,1,5,Miller Hall
Hemenway 101A,2,10,Hemenway Hall
Hemenway 212A,1,15,Hemenway Hall
Hemenway 214 Hallway,1,8,Hemenway Hall
Hemenway 233A,2,13,Hemenway Hall
Miller 10,1,3,Miller Hall
Miller 110,1,4,Miller Hall
Miller 208,1,5,Miller Hall
Hemenway 110,0,11,Hemenway Hall
Miller 201,1,2,Miller Hall
Miller 101 Mauka,0,3,Miller Hall
Hemenway 200D,2,5,Hemenway Hall
Hemenway 200C,1,16,Hemenway Hall
Miller 204,1,14,Miller Hall
Hemenway 204,3,57,Hemenway Hall
Miller 201G Hallway,3,4,Miller Hall
Hemenway 202EC,3,9,Hemenway Hall
Hemenway 215,1,2,Hemenway Hall
Miller 3,1,7,Miller Hall
Hemenway 200AAA,0,7,Hemenway Hall
Hemenway 220,5,20,Hemenway Hall
Miller 107,0,8,Miller Hall
Sinclair Basement Break Room,3,13,Sinclair Library
RecCtr C101 Mauka,1,9,Warrior Recreational Center
Bachman Annex 6,2,21,Bachman Hall
Sinclair 116,7,25,Sinclair Library
Sinclair 303 Music Collection,5,8,Sinclair Library
Miller 103,2,5,Miller Hall
Campus Center 208,4,24,Campus Center
RecCtr Gym Mauka2,1,2,Warrior Recreational Center
Bachman 209,5,20,Bachman Hall
Sinclair Basement 1H Hallway,1,1,Sinclair Library
Sinclair Basement 1L Hallway,0,3,Sinclair Library
Hemenway Bale (Courtyard),1,14,Hemenway Hall
Campus Center 300B Mauka,0,0,Campus Center
Bachman Annex 9 Rm 6,1,19,Bachman Hall
Campus Center 316 Mauka,1,21,Campus Center
Campus Center Ballroom Mauka,0,0,Campus Center
Miller 7,2,5,Miller Hall
Campus Center 203B-Mtg RM-Ctr,7,32,Campus Center
Sinclair 310 AV Center DH,0,1,Sinclair Library
RecCtr Track Makai3,1,12,Warrior Recreational Center
RecCtr Gym Makai3,1,1,Warrior Recreational Center
Sinclair 501 DH,1,3,Sinclair Library
Bachman 101C,2,9,Bachman Hall
Bachman Annex 12 Rm 3,2,16,Bachman Hall
Campus Center 121 Bookstore Makai Ewa,12,66,Campus Center
Sinclair Basement 1V Hallway,5,13,Sinclair Library
Hemenway 107 Ewa,1,4,Hemenway Hall
Hemenway 101,2,27,Hemenway Hall
RecCtr A218,0,1,Warrior Recreational Center
Bachman Annex 10 Rm 1,5,7,Bachman Hall
Sinclair Mezzanine 1,1,6,Sinclair Library
Campus Center 121 (Bks School Supplies),9,43,Campus Center
RecCtr A115 Mens Locker Rm,1,3,Warrior Recreational Center
Bachman 105,1,1,Bachman Hall
Bachman 101,0,0,Bachman Hall
Sinclair Study Area Ewa,8,28,Sinclair Library
Campus Center UHFCU,5,91,Campus Center
Bachman 105F Hallway,1,6,Bachman Hall
RecCtr Gym DH2,2,6,Warrior Recreational Center
RecCtr Gym Makai1,0,1,Warrior Recreational Center
Campus Center 211C,1,16,Campus Center
Campus Center - 4th Fl Projection RM,0,0,Campus Center
Sinclair Annex 1 RM 7,2,18,Sinclair Annexes
Sinclair 202 Asia DH,4,6,Sinclair Library
Campus Center 300B Makai,0,0,Campus Center
Bachman 112B Hallway,8,20,Bachman Hall
Sinclair Circulation Area,4,14,Sinclair Library
Sinclair 306 AV Center,2,3,Sinclair Library
Bachman 207,1,4,Bachman Hall
Bachman 110E,2,19,Bachman Hall
Sinclair 202 Mauka,2,7,Sinclair Library
Campus Center 312,1,18,Campus Center
Campus Center 209,2,11,Campus Center
Sinclair 107,4,31,Sinclair Library
Miller 101 Makai,2,17,Miller Hall
Campus Center Ballroom Makai,0,0,Campus Center
Campus Center 316 Makai,1,22,Campus Center
Bookstore Warehouse Makai,8,18,Admin Services/Bookstore Warehouse
Sinclair Basement 4 Hallway,4,17,Sinclair Library
ParkingKioskBachman,1,4,Bachman Hall
RecCtr Track Makai1,1,15,Warrior Recreational Center
Sinclair Heritage Reading Room,2,29,Sinclair Library
Miller 1,0,1,Miller Hall
Bachman Annex #2,5,15,Bachman Hall
Campus Center 204C DH,1,2,Campus Center
Bachman 202B,1,1,Bachman Hall
Sinclair Basement 4B Hallway,3,8,Sinclair Library
Miller 12,0,1,Miller Hall
RecCtr 2nd Fl Fitness Rm Makai/DH,1,4,Warrior Recreational Center
Sinclair 202 Study Area,2,9,Sinclair Library
RecCtr 1st Fl Fitness Rm,0,0,Warrior Recreational Center
StarBucks Lobby Area,4,42,Campus Center
StarBucks East Enclosure,19,255,Campus Center
Admin Service 1 102,3,10,Admin Services/Bookstore Warehouse
Campus Center 204C Ewa,7,60,Campus Center
RecCtr C101 Makai,1,8,Warrior Recreational Center
RecCtr Gym Makai2,0,0,Warrior Recreational Center
RecCtr A102 Lobby,1,8,Warrior Recreational Center
Sinclair 309 Ewa Corner,2,7,Sinclair Library
Campus Center 211A,5,22,Campus Center
Campus Center 212C,7,46,Campus Center
Sinclair 201 Hallway,3,7,Sinclair Library
RecCtr 1st Fl Fitness Rm DH,0,0,Warrior Recreational Center
StarBucks West Enclosure,4,106,Campus Center
Sinclair 202 Ewa,0,4,Sinclair Library
Bachman Annex 9 Rm 3,3,18,Bachman Hall
Campus Center 121-Bookstore Receiving,10,27,Campus Center
RecCtr Track Mauka3,1,2,Warrior Recreational Center
Campus Center 117-Game Room,9,29,Campus Center
Campus Center 203C Hallway,2,55,Campus Center
RecCtr 2nd Fl Fitness Rm Mauka,0,1,Warrior Recreational Center
Lincoln Annex 6,8,27,Lincoln Hall Annexes
Campus Center 216,4,70,Campus Center
RecCtr Gym DH1,3,6,Warrior Recreational Center
RecCtr Gym Mauka3,1,2,Warrior Recreational Center
Campus Center 202A-Exec Dine Hallway,0,1,Campus Center
RecCtr A109 Womens Locker Rm,0,1,Warrior Recreational Center
Sinclair Basement 1B,0,1,Sinclair Library
RecCtr Track Makai2,0,2,Warrior Recreational Center
Bachman 109H,4,12,Bachman Hall
Campus Center 208L Conf Rm,1,7,Campus Center
RecCtr 2nd Fl Fitness Rm Mauka/Ewa,1,1,Warrior Recreational Center
RecCtr Gym Ewa1,0,6,Warrior Recreational Center
Sinclair 107B,1,1,Sinclair Library
Bachman Annex 13 Rm 9,2,12,Bachman Hall
Sinclair 106,2,13,Sinclair Library
Sinclair 126 Hallway,3,14,Sinclair Library
Hemenway Bale (DH),3,21,Hemenway Hall
Sinclair Annex 2 RM 1,3,16,Sinclair Annexes
Campus Center 121 Bookstore DH Makai,9,96,Campus Center
Sinclair 304,1,2,Sinclair Library
RecCtr 2nd Fl Fitness Rm Makai/Ewa,1,7,Warrior Recreational Center
Sinclair Basement 1P Hallway,5,7,Sinclair Library
Sinclair 129,1,6,Sinclair Library
RecCtr A117 Laundry Rm,7,14,Warrior Recreational Center
RecCtr 1st Fl Fitness Rm Ewa,0,0,Warrior Recreational Center
RecCtr Track Mauka1,1,6,Warrior Recreational Center
Bookstore Warehouse Mauka,8,15,Admin Services/Bookstore Warehouse
StarBucks South Enclosure,6,109,Campus Center
RecCtr A101 Entrance,4,11,Warrior Recreational Center
RecCtr 2nd Fl Fitness Rm Makai,1,59,Warrior Recreational Center
RecCtr Gym Mauka1,1,2,Warrior Recreational Center
Dean Hall RM 9A,2,4,Dean Hall
Murakami 114,0,1,Murakami
Murakami 103A,3,3,Murakami
Murakami 103C,4,4,Murakami
Murakami 2nd Fl Mauka Bathroom,1,2,Murakami
Murakami 2nd Fl Makai Stairs,1,3,Murakami
Murakami 2nd Fl Makai Bathroom,0,1,Murakami
Murakami 2nd Fl Mauka Stairs,0,2,Murakami
Murakami 121C Academic Center,0,0,Murakami
Murakami 401 Press Box,0,0,Murakami
Murakami 303 Hospitality RM,1,2,Murakami
Murakami 201,0,1,Murakami
Murakami 106,0,0,Murakami
Anuenue Front Desk,1,9,Anuenue
Lower Campus 3 - 5,4,8,Lower Campus
PhyPlant193-1,8,37,Physical Plant
PhyPlant193-5 DH,4,11,Physical Plant
PhyPlant193 113 Hallway,2,20,Physical Plant
PhyPlant193 102A,7,16,Physical Plant
PhyPlant193 110 Hallway,2,9,Physical Plant
Laulima RLC Apt,1,4,Hale Laulima
PhyPlant193 101,10,17,Physical Plant
Dean Hall 202,1,11,Dean Hall
Temp KHET Studio,0,0,KHET Building
KHET M2 Hallway,1,1,KHET Building
Lehua Front Desk (105),5,56,Lehua
Lokelani 806A,1,9,Lokelani
KHET 101,0,0,KHET Building
St John 015,1,4,St. John
St John 011 Ewa,0,2,St. John
Lehua 1206A IDF,4,9,Lehua
Ilima 1206,1,9,Ilima
Ilima 1006,1,9,Ilima
Ilima 806,4,21,Ilima
Ilima 606,3,28,Ilima
Lokelani 1206A,1,7,Lokelani
Lokelani 1006A,1,6,Lokelani
Lokelani 606A,2,6,Lokelani
Lokelani 406A,1,11,Lokelani
